,kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.channelTitle,snippet.playlistId,snippet.position,snippet.resourceId.kind,snippet.resourceId.videoId,snippet.videoOwnerChannelTitle,snippet.videoOwnerChannelId,publish_date,viewcount_loganpaul
402,youtube#playlistItem,L15tIN4sKAfCk9QglIIjuoNHgsk,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLjZVSjR3d3ZUX3E0,2017-08-21T19:59:28Z,UCG8rbF3g2AMX70yOd8vqIZg,"I SPENT $14,000 TO MAKE HISTORY.","Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ It'll be worth it. SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/osJJJ7d_9GY  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  Check out Mr. Beast's YouTube: https://www.youtube.com/user/MrBeast6000  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,401,youtube#video,6UJ4wwvT_q4,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-08-21,9598414
403,youtube#playlistItem,EAMlkiBoots3fpJyhlK5UH0rBi0,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLm9zSkpKN2RfOUdZ,2017-08-20T19:36:22Z,UCG8rbF3g2AMX70yOd8vqIZg,I JUST WANT TO BE A GOOD EXAMPLE.,"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ It's the life I chose. SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/ielKnJiHqXk  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,402,youtube#video,osJJJ7d_9GY,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-08-20,6949891
404,youtube#playlistItem,5InvIaNzodpdLCIIi-fIhX8OTe8,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLmllbEtuSmlIcVhr,2017-08-19T17:44:05Z,UCG8rbF3g2AMX70yOd8vqIZg,The truth... (Banks VS. Brother Jake),"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ Facts. SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/h9xSpyq0nf8  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,403,youtube#video,ielKnJiHqXk,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-08-19,10194332
405,youtube#playlistItem,w0uKJi8PxBKYruJyiiEMWMt_6wQ,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLmg5eFNweXEwbmY4,2017-08-18T19:23:00Z,UCG8rbF3g2AMX70yOd8vqIZg,"I BOUGHT MY ROOMMATE A $20,000 ROLEX! (surprise)","Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ THE WHOLE CREW FEASTS! SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/YPY3AY62hQw  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,404,youtube#video,h9xSpyq0nf8,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-08-18,14915219
406,youtube#playlistItem,o4b2O9NoVNfYHh8VJihYQEgdvrU,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLllQWTNBWTYyaFF3,2017-08-17T20:13:11Z,UCG8rbF3g2AMX70yOd8vqIZg,LOL WE DID IT AGAIN...,"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ Genuinely sorry brother Jake... SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/_joIxSo5yow  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  Watch ""Home Alone"" by Franke: https://youtu.be/edunAntV-fg Spotify: https://open.spotify.com/album/1HzUkKEtV8ms1kpTpJIwEa  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,405,youtube#video,YPY3AY62hQw,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-08-17,7939799
407,youtube#playlistItem,df4bOLTvizSyepfwqhMb3FE3EQo,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLl9qb0l4U281eW93,2017-08-16T19:58:47Z,UCG8rbF3g2AMX70yOd8vqIZg,I REPLACED MY FAMILY! (sorry not sorry Jake),"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ They didn't cut it...  SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/WALQlVgT7d0  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,406,youtube#video,_joIxSo5yow,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-08-16,7148424
408,youtube#playlistItem,NhflmXDZKcQPexH1iA-DEmXTZcY,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLldBTFFsVmdUN2Qw,2017-08-15T19:43:47Z,UCG8rbF3g2AMX70yOd8vqIZg,MY ROOMMATE WENT MISSING!,"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ Dude this is tragic... SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/9h-SZ1E9YxE  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,407,youtube#video,WALQlVgT7d0,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-08-15,18842164
409,youtube#playlistItem,mc5vQqSaCIyTJ5vPB0PKDPXPcaI,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLjloLVNaMUU5WXhF,2017-08-14T18:45:38Z,UCG8rbF3g2AMX70yOd8vqIZg,THEY CLOWNED ME ON LIVE NATIONAL TELEVISION!,"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ Low blow... SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Music: https://soundcloud.com/bluewednesday/i-cant-take-it https://soundcloud.com/ghostnotes92/good-meal https://soundcloud.com/ghostnotes92/graveyard-shift https://soundcloud.com/andrewapplepie/put-your-hands-together  Watch Yesterday’s Vlog  ► https://youtu.be/lG5mULqVVFk  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,408,youtube#video,9h-SZ1E9YxE,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-08-14,7657852
410,youtube#playlistItem,ZriphWc5ddHDC9b_i1vdWZkSZR8,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLmxHNW1VTHFWVkZr,2017-08-13T19:29:51Z,UCG8rbF3g2AMX70yOd8vqIZg,"HOW I HIT 10,000,000 SUBSCRIBERS IN 340 DAYS!","DENT THE UNIVERSE! Be a Maverick ► https://ShopLoganPaul.com/ The secret is out... SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch ""Home Alone"" by Franke: https://youtu.be/edunAntV-fg Spotify: https://open.spotify.com/album/1HzUkKEtV8ms1kpTpJIwEa  Watch Yesterday’s Vlog  ► https://youtu.be/mQqxpdP2R8I  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,409,youtube#video,lG5mULqVVFk,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-08-13,8942979
411,youtube#playlistItem,L1l_aq-zHHutYdMwssuQzY8bMQw,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLm1RcXhwZFAyUjhJ,2017-08-12T20:58:21Z,UCG8rbF3g2AMX70yOd8vqIZg,DEADLY WHAT'S IN THE BOX CHALLENGE! **Live Animals**,"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ This was stupid lolololol SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Check out Brian's YouTube Channel: https://www.youtube.com/channel/UC4zS1wbO81p59CxKL7CQAcA  Watch Yesterday’s Vlog  ► https://youtu.be/mTmwnf9Zx_Q  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,410,youtube#video,mQqxpdP2R8I,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-08-12,15734799
412,youtube#playlistItem,to-i8a0UuyyDLoID9OALOqWLPZI,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLm1UbXduZjlaeF9R,2017-08-11T18:18:11Z,UCG8rbF3g2AMX70yOd8vqIZg,LIGHTING MY BROTHER'S BACKYARD ON FIRE!,"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ I couldn't do it at my place... SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/ZiAUDLBzVCk  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  Check out Jake's YouTube Channel: https://www.youtube.com/user/JLaservideo  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,411,youtube#video,mTmwnf9Zx_Q,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-08-11,6895605
413,youtube#playlistItem,lDrqHqh6BYtIVjBvqX7nvLB94u0,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLlppQVVETEJ6VkNr,2017-08-10T21:13:04Z,UCG8rbF3g2AMX70yOd8vqIZg,IT GOT AGGRESSIVE!,"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ Calm down, bro... SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/ZdWQxQ4xScg  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,412,youtube#video,ZiAUDLBzVCk,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-08-10,5962597
414,youtube#playlistItem,DtUWajdqOquCTV1JRNAq7taAPos,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLmxfdmNTTnhMaGpF,2017-08-09T20:00:45Z,UCG8rbF3g2AMX70yOd8vqIZg,WE SAVED KONG'S LIFE!,"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ I couldn't let it happen. SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/WUCg-8eJSZo  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,413,youtube#video,l_vcSNxLhjE,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-08-09,8875310
415,youtube#playlistItem,Jw8OLWOzQughN57EUFXC5OgRhXc,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLldVQ2ctOGVKU1pv,2017-08-08T17:58:22Z,UCG8rbF3g2AMX70yOd8vqIZg,"JAKE, WHAT IS THE ""THIRD VERSE"" ??","Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ I'm very curious... SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/vvmLOvAOtjg  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,414,youtube#video,WUCg-8eJSZo,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-08-08,8060316
416,youtube#playlistItem,qG7iMWz2p149_peRs4BHtT2zREI,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLmYwdUFTWFZqOHdn,2017-08-06T19:36:10Z,UCG8rbF3g2AMX70yOd8vqIZg,"I TRAVELED 2,500 MILES TO SURPRISE MY ROOMMATE!","Get your new Youth Maverick MERCH & The YETI BACKPACK! ► https://ShopLoganPaul.com/ I missed him too much... SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/dU8gW1Ii8SE  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,415,youtube#video,f0uASXVj8wg,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-08-06,15137392
417,youtube#playlistItem,XqpuZt6mqdJWAA-d-WIHkXZwhLM,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLmRVOGdXMUlpOFNF,2017-08-05T17:40:05Z,UCG8rbF3g2AMX70yOd8vqIZg,I GOT EVICTED AND I'M MOVING IN WITH JAKE?!,"GO GET THE NEW YETI MAVERICK BACKPACK AND YOUTH MERCH! ► https://ShopLoganPaul.com/ SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/ZdWQxQ4xScg  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,416,youtube#video,dU8gW1Ii8SE,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-08-05,12233835
418,youtube#playlistItem,OJiN_9fD7LqllXxRCBKhN4Zr3Ww,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLjNSeEg4d25HUXI4,2017-08-04T18:08:15Z,UCG8rbF3g2AMX70yOd8vqIZg,MY NEW ASSISTANT IS EVEN SHORTER!,"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ I didn't think it was possible... SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/HG1kYJ6igeU  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,417,youtube#video,3RxH8wnGQr8,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-08-04,18040552
419,youtube#playlistItem,ttN5UwPZV9FpfgAexYG82ibgUPE,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLkhHMWtZSjZpZ2VV,2017-08-03T20:54:16Z,UCG8rbF3g2AMX70yOd8vqIZg,THEY GOT IT...,"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ Uh oh... SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/x7fWWn-m5Es  Check out the Racka Twin's Channel:  https://www.youtube.com/user/Therackaracka  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  Music Credit: https://tomrosenthal.bandcamp.com/track/this-road-is-long  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,418,youtube#video,HG1kYJ6igeU,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-08-03,9578785
420,youtube#playlistItem,TlKkrW8Kfsl3aX81K7jJzV86Xz4,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLng3ZldXbi1tNUVz,2017-08-02T18:31:43Z,UCG8rbF3g2AMX70yOd8vqIZg,OUR NEW MAVERICK ICE CREAM-MERCH-TRUCK! (pranked),"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ WHAT FLAVOR DO U WANT?! SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/vbhZ876upUk  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,419,youtube#video,x7fWWn-m5Es,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-08-02,7592670
421,youtube#playlistItem,1eNfDBniN7GdS_X17kD3EIsm92A,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLnZiaFo4NzZ1cFVr,2017-08-01T20:19:02Z,UCG8rbF3g2AMX70yOd8vqIZg,"Jake, you're being a b*tch.","Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ Just stop bro. SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/ZdWQxQ4xScg  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,420,youtube#video,vbhZ876upUk,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-08-01,8877858
422,youtube#playlistItem,UH78KHlSS6VrtatpPAaKQiqB3Xk,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLlZaTkVNeUI5X3JB,2017-07-31T17:01:34Z,UCG8rbF3g2AMX70yOd8vqIZg,SHE REMOVED HIS PRIVATES WITHOUT TELLING ME! **not clickbait**,"LOGANG LET'S WIN A TEEN CHOICE AWARD! ► http://teenchoice.votenow.tv/ Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ VIDEO DESCRIPTION SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/UTDoWzhipmY  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,421,youtube#video,VZNEMyB9_rA,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-07-31,14632876
423,youtube#playlistItem,rBz-ooziaaUVNzrWbvRSIpE4odg,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLlVURG9XemhpcG1Z,2017-07-30T19:31:11Z,UCG8rbF3g2AMX70yOd8vqIZg,"MEET THE LADY WHO HIT MY $300,000 TRUCK!","LOGANG LET'S WIN A TEEN CHOICE AWARD! ► http://teenchoice.votenow.tv/ Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ She's gonna owe me some money... SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/SV4p7wQ8mSw  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,422,youtube#video,UTDoWzhipmY,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-07-30,12334339
424,youtube#playlistItem,k7eUfSLHu1j_d_eKIJCY8wsXWtI,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLlNWNHA3d1E4bVN3,2017-07-29T22:05:33Z,UCG8rbF3g2AMX70yOd8vqIZg,HELD HOSTAGE FOR THE THIRD VERSE!,"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ The world can't see this. SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Check out Racka Racka's channel: https://www.youtube.com/user/Therackaracka  Watch Yesterday’s Vlog  ► https://youtu.be/TcelGFRdzPs  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,423,youtube#video,SV4p7wQ8mSw,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-07-29,11033037
425,youtube#playlistItem,9TM69kUEGikCf1JHnpKLlQkw_Nc,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLlRjZWxHRlJkelBz,2017-07-28T17:48:31Z,UCG8rbF3g2AMX70yOd8vqIZg,I GAVE A FAN HIS FIRST TATTOO! (permanent),"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ Well... LOGANG 4 LIFE!!! SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/0emeLlS1qAU  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,424,youtube#video,TcelGFRdzPs,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-07-28,5224193
426,youtube#playlistItem,QKh20QUmK5tuUzZbQL6_ZbRlvEs,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLjBlbWVMbFMxcUFV,2017-07-27T17:02:19Z,UCG8rbF3g2AMX70yOd8vqIZg,SHOOTING MY DOG OUT OF THE MERCH CANNON! **PRANK**,"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ I'M SORRY KONG :( SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/vCTXNAT6PYM  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,425,youtube#video,0emeLlS1qAU,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-07-27,8938468
427,youtube#playlistItem,qetx5GZEZZNSTcEtywA3Hakhavc,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLnZDVFhOQVQ2UFlN,2017-07-26T18:36:32Z,UCG8rbF3g2AMX70yOd8vqIZg,MY NEW ASSISTANT BROUGHT THE LOGANG TO MY HOUSE! (bad),"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/ I replaced Ayla...  SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Yesterday’s Vlog  ► https://youtu.be/xaxdzq8P170  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 22 year old kid living in Hollywood. I make comedy vids, travel a lot, and I have a pretty colorful parrot named Maverick. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,426,youtube#video,vCTXNAT6PYM,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2017-07-26,8732794
